2024-06-07 16:39:44,905 INFO    StreamThr :4135517 [internal.py:wandb_internal():85] W&B internal server running at pid: 4135517, started at: 2024-06-07 16:39:44.902823
2024-06-07 16:41:19,995 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:41:19,996 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:41:24,999 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:41:25,000 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:41:30,002 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:41:30,003 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:41:35,005 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:41:35,006 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:41:40,008 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:41:40,009 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:41:45,012 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:41:45,013 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:41:50,015 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:41:50,016 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:41:55,018 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:41:55,019 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:00,021 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:00,022 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:05,025 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:05,026 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:10,028 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:10,029 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:15,031 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:15,032 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:20,036 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:20,038 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:25,040 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:25,042 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:30,044 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:30,045 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:35,047 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:35,048 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
2024-06-07 16:42:40,050 DEBUG   HandlerThread:4135517 [handler.py:handle_request():158] handle_request: status_report
2024-06-07 16:42:40,051 DEBUG   SenderThread:4135517 [sender.py:send_request():406] send_request: status_report
